Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
3850938,98.276253,4.011600,3.005550,3.509866,1.006050,4.011150,4.011450,4.010100,4.010250,4.010550,4.011600,4.011450,4.008300,4.008900,4.009800,4.007400,4.009200,4.008900,4.009650,3.012000,3.010800,3.013050,3.012600,3.016050,3.010050,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006300,33.044579,25.466547,29.186190,31.951471,31.264887,32.056297,32.687920,32.050774,32.977592,31.890833,33.044579,25.820093,27.734217,25.466547,26.049311,25.637995,25.882563,26.200617,26.263269,0,0,0,0,0,0
3851439,98.276413,4.011600,3.005550,3.509872,1.006050,4.011150,4.011450,4.010100,4.010400,4.010700,4.011600,4.011600,4.008300,4.008900,4.009950,4.007400,4.009200,4.008900,4.009500,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006300,33.044579,25.466547,29.186201,31.951471,31.270350,32.056297,32.687920,32.050774,32.977592,31.890833,33.044579,25.820093,27.728937,25.466547,26.049311,25.637995,25.882563,26.200617,26.263269,0,0,0,0,0,0
3851940,98.277901,4.011600,3.005550,3.509925,1.006050,4.011300,4.011600,4.010250,4.010400,4.010700,4.011600,4.011600,4.008450,4.009050,4.009950,4.007400,4.009350,4.009050,4.009650,3.012000,3.010800,3.013200,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006450,33.044579,25.466547,29.186527,31.951471,31.270350,32.056297,32.687920,32.050774,32.977592,31.890833,33.044579,25.820093,27.728937,25.466547,26.054529,25.637995,25.882563,26.200617,26.263269,0,0,0,0,0,0
3852441,98.278351,4.011750,3.005550,3.509941,1.006200,4.011300,4.011600,4.010250,4.010400,4.010700,4.011750,4.011600,4.008450,4.009050,4.010100,4.007550,4.009350,4.009050,4.009650,3.012000,3.010800,3.013200,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006450,33.044579,25.466547,29.186510,31.951471,31.264887,32.056297,32.687920,32.050774,32.977592,31.890833,33.044579,25.825281,27.728937,25.466547,26.049311,25.637995,25.882563,26.200617,26.268488,0,0,0,0,0,0
3852942,98.278503,4.011750,3.005550,3.509947,1.006200,4.011300,4.011600,4.010250,4.010400,4.010850,4.011750,4.011600,4.008450,4.009050,4.010100,4.007550,4.009350,4.009050,4.009800,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006300,33.038994,25.466547,29.184462,31.951471,31.248468,32.056297,32.687920,32.050774,32.972008,31.890833,33.038994,25.820093,27.728937,25.466547,26.049311,25.637995,25.882563,26.200617,26.268488,0,0,0,0,0,0
3853443,98.279701,4.011750,3.005550,3.509989,1.006200,4.011450,4.011750,4.010400,4.010550,4.010850,4.011750,4.011750,4.008600,4.009200,4.010250,4.007550,4.009350,4.009200,4.009800,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006450,33.044579,25.466547,29.183075,31.945948,31.210199,32.056297,32.687920,32.050774,32.977592,31.890833,33.044579,25.820093,27.728937,25.466547,26.054529,25.643213,25.882563,26.200617,26.268488,0,0,0,0,0,0
3853944,98.280006,4.011750,3.005550,3.510000,1.006200,4.011450,4.011750,4.010400,4.010550,4.010850,4.011750,4.011750,4.008600,4.009050,4.010250,4.007700,4.009500,4.009200,4.009800,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006450,33.038994,25.466547,29.179333,31.945948,31.171930,32.056297,32.687920,32.050774,32.972008,31.890833,33.038994,25.820093,27.728937,25.466547,26.049311,25.637995,25.882563,26.200617,26.268488,0,0,0,0,0,0
3854445,98.280907,4.011900,3.005550,3.510032,1.006350,4.011450,4.011900,4.010400,4.010550,4.010850,4.011900,4.011750,4.008750,4.009200,4.010250,4.007700,4.009500,4.009200,4.009950,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006450,33.038994,25.466547,29.178644,31.945948,31.160975,32.056297,32.687920,32.050774,32.972008,31.890833,33.038994,25.820093,27.723658,25.466547,26.054529,25.637995,25.882563,26.200617,26.268488,0,0,0,0,0,0
3854946,98.281517,4.012050,3.005400,3.510054,1.006650,4.011600,4.011900,4.010400,4.010550,4.011000,4.012050,4.011900,4.008750,4.009200,4.010400,4.007700,4.009500,4.009350,4.009950,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011700,3.008250,3.006300,33.038994,25.466547,29.178968,31.945948,31.160975,32.056297,32.687920,32.050774,32.972008,31.890833,33.038994,25.825281,27.723658,25.466547,26.049311,25.643213,25.882563,26.200617,26.268488,0,0,0,0,0,0
3855447,98.281952,4.012050,3.005550,3.510070,1.006500,4.011600,4.011900,4.010550,4.010700,4.011000,4.011900,4.012050,4.008750,4.009350,4.010400,4.007700,4.009650,4.009350,4.009950,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.044579,25.466547,29.179638,31.945948,31.171930,32.050774,32.687920,32.045250,32.972008,31.890833,33.044579,25.825281,27.723658,25.466547,26.054529,25.637995,25.882563,26.205835,26.268488,0,0,0,0,0,0
3855948,98.282410,4.012050,3.005550,3.510086,1.006500,4.011600,4.011900,4.010550,4.010700,4.011000,4.012050,4.012050,4.008900,4.009350,4.010400,4.007700,4.009650,4.009350,4.009950,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.038994,25.466547,29.180317,31.945948,31.182856,32.056297,32.687920,32.045250,32.972008,31.890833,33.038994,25.825281,27.723658,25.466547,26.054529,25.643213,25.882563,26.200617,26.268488,0,0,0,0,0,0
3856449,98.283470,4.012050,3.005400,3.510124,1.006650,4.011750,4.012050,4.010700,4.010700,4.011150,4.012050,4.012050,4.008900,4.009500,4.010400,4.007850,4.009650,4.009500,4.010100,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011700,3.008250,3.006300,33.038994,25.466547,29.180676,31.945948,31.193781,32.056297,32.687920,32.045250,32.972008,31.890833,33.038994,25.820093,27.723658,25.466547,26.054529,25.643213,25.882563,26.200617,26.268488,0,0,0,0,0,0
3856950,98.284210,4.012200,3.005550,3.510150,1.006650,4.011750,4.012050,4.010700,4.010850,4.011150,4.012200,4.012050,4.008900,4.009500,4.010550,4.007850,4.009650,4.009500,4.010100,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006300,33.038994,25.466547,29.181007,31.945948,31.204706,32.050774,32.687920,32.045250,32.972008,31.890833,33.038994,25.825281,27.718378,25.466547,26.054529,25.643213,25.882563,26.200617,26.268488,0,0,0,0,0,0
3857451,98.284500,4.012200,3.005550,3.510161,1.006650,4.011750,4.012050,4.010700,4.010850,4.011150,4.012050,4.012200,4.009050,4.009500,4.010550,4.008000,4.009800,4.009500,4.010250,3.011850,3.010800,3.013050,3.012600,3.015900,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011700,3.008250,3.006300,33.038994,25.466547,29.183348,31.945948,31.215662,32.050774,32.687920,32.050774,32.972008,31.890833,33.038994,25.825281,27.723658,25.466547,26.054529,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3857952,98.285110,4.012200,3.005550,3.510183,1.006650,4.011900,4.012200,4.010850,4.011000,4.011150,4.012200,4.012200,4.008900,4.009500,4.010550,4.008000,4.009800,4.009500,4.010250,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.038994,25.466547,29.182003,31.940424,31.221125,32.050774,32.687920,32.045250,32.972008,31.885340,33.038994,25.825281,27.723658,25.466547,26.054529,25.643213,25.882563,26.200617,26.273737,0,0,0,0,0,0
3858453,98.286163,4.012350,3.005550,3.510220,1.006800,4.011900,4.012200,4.010850,4.011000,4.011300,4.012350,4.012200,4.009050,4.009650,4.010700,4.008150,4.009950,4.009650,4.010250,3.012000,3.010800,3.013050,3.012450,3.015900,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.038994,25.466547,29.182650,31.940424,31.226587,32.050774,32.682365,32.045250,32.972008,31.885340,33.038994,25.825281,27.723658,25.466547,26.054529,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3858954,98.286156,4.012350,3.005400,3.510220,1.006950,4.011900,4.012200,4.010850,4.011000,4.011300,4.012350,4.012350,4.009050,4.009650,4.010700,4.008150,4.009950,4.009650,4.010250,3.012000,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007350,3.007950,3.007200,3.005400,3.011550,3.008250,3.006300,33.038994,25.471735,29.182642,31.940424,31.232080,32.050774,32.682365,32.045250,32.966423,31.885340,33.038994,25.825281,27.723658,25.471735,26.054529,25.643213,25.882563,26.205835,26.273737,0,0,0,0,0,0
3859455,98.286606,4.012350,3.005400,3.510236,1.006950,4.012050,4.012200,4.010850,4.011000,4.011450,4.012350,4.012350,4.009050,4.009800,4.010700,4.008150,4.009950,4.009650,4.010400,3.011850,3.010800,3.013050,3.012450,3.016050,3.009900,3.008400,3.007500,3.007800,3.007200,3.005400,3.011700,3.008250,3.006300,33.038994,25.471735,29.184006,31.940424,31.237543,32.050774,32.687920,32.045250,32.972008,31.885340,33.038994,25.825281,27.723658,25.471735,26.054529,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3859956,98.287811,4.012350,3.005400,3.510279,1.006950,4.012050,4.012350,4.011000,4.011150,4.011450,4.012350,4.012350,4.009200,4.009650,4.010850,4.008150,4.009950,4.009800,4.010400,3.011850,3.010800,3.013050,3.012600,3.015900,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011700,3.008250,3.006450,33.033409,25.471735,29.183950,31.940424,31.232080,32.050774,32.682365,32.045250,32.972008,31.885340,33.033409,25.830500,27.728937,25.471735,26.059748,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3860457,98.287498,4.012500,3.005550,3.510268,1.006950,4.012050,4.012350,4.011000,4.011150,4.011450,4.012500,4.012350,4.009200,4.009650,4.010850,4.008300,4.010100,4.009800,4.010400,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007200,3.005550,3.011700,3.008250,3.006300,33.033409,25.471735,29.181252,31.940424,31.210199,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.825281,27.723658,25.471735,26.054529,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3860958,98.288567,4.012500,3.005400,3.510306,1.007100,4.012200,4.012350,4.011000,4.011150,4.011600,4.012500,4.012500,4.009200,4.009800,4.010850,4.008300,4.010100,4.009800,4.010400,3.011850,3.010800,3.013050,3.012450,3.016050,3.009900,3.008400,3.007500,3.007950,3.007200,3.005400,3.011700,3.008250,3.006300,33.038994,25.471735,29.181580,31.940424,31.204706,32.050774,32.682365,32.045250,32.966423,31.885340,33.038994,25.830500,27.718378,25.471735,26.059748,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3861459,98.290062,4.012650,3.005400,3.510359,1.007250,4.012200,4.012500,4.011150,4.011300,4.011600,4.012650,4.012500,4.009350,4.009950,4.011000,4.008300,4.010250,4.009950,4.010550,3.011850,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.471735,29.180574,31.940424,31.204706,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.825281,27.713099,25.471735,26.059748,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3861960,98.290497,4.012650,3.005550,3.510375,1.007100,4.012200,4.012500,4.011150,4.011300,4.011600,4.012650,4.012650,4.009350,4.009950,4.011000,4.008450,4.010250,4.009950,4.010700,3.011850,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007350,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.033409,25.471735,29.180559,31.940424,31.199244,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.830500,27.713099,25.471735,26.059748,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3862461,98.290657,4.012650,3.005550,3.510381,1.007100,4.012350,4.012500,4.011150,4.011300,4.011600,4.012650,4.012650,4.009500,4.009950,4.011000,4.008450,4.010250,4.009950,4.010550,3.011850,3.010800,3.013050,3.012450,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005550,3.011550,3.008100,3.006300,33.033409,25.471735,29.181229,31.940424,31.204706,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.825281,27.718378,25.471735,26.059748,25.648401,25.887781,26.205835,26.273737,0,0,0,0,0,0
3862962,98.292458,4.012800,3.005400,3.510445,1.007400,4.012350,4.012650,4.011300,4.011450,4.011750,4.012800,4.012800,4.009500,4.009950,4.011150,4.008450,4.010400,4.010100,4.010700,3.012000,3.010800,3.013050,3.012600,3.016050,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.471735,29.180904,31.940424,31.204706,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.825281,27.718378,25.471735,26.059748,25.643213,25.887781,26.205835,26.273737,0,0,0,0,0,0
3863463,98.292007,4.012800,3.005550,3.510429,1.007250,4.012350,4.012650,4.011300,4.011450,4.011750,4.012800,4.012650,4.009500,4.009950,4.011150,4.008600,4.010400,4.010100,4.010700,3.011850,3.010650,3.013050,3.012450,3.016050,3.009900,3.008400,3.007500,3.007950,3.007200,3.005550,3.011700,3.008100,3.006300,33.033409,25.471735,29.180527,31.940424,31.188318,32.050774,32.682365,32.045250,32.966423,31.885340,33.033409,25.830500,27.713099,25.471735,26.059748,25.648401,25.887781,26.205835,26.278955,0,0,0,0,0,0
3863964,98.292458,4.012800,3.005400,3.510445,1.007400,4.012500,4.012650,4.011300,4.011450,4.011750,4.012800,4.012800,4.009650,4.010100,4.011150,4.008600,4.010400,4.010100,4.010850,3.011850,3.010800,3.013050,3.012450,3.015900,3.009750,3.008550,3.007500,3.007800,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.471735,29.179466,31.940424,31.166468,32.050774,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.713099,25.471735,26.059748,25.648401,25.892969,26.211054,26.278955,0,0,0,0,0,0
3864465,98.293205,4.012800,3.005400,3.510472,1.007400,4.012500,4.012650,4.011450,4.011600,4.011900,4.012800,4.012800,4.009650,4.010250,4.011150,4.008600,4.010400,4.010250,4.010850,3.011850,3.010650,3.013050,3.012450,3.015900,3.009750,3.008550,3.007500,3.007950,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.476954,29.179123,31.940424,31.160975,32.050774,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.713099,25.476954,26.059748,25.648401,25.892969,26.205835,26.278955,0,0,0,0,0,0
3864966,98.294106,4.012800,3.005400,3.510504,1.007400,4.012500,4.012800,4.011450,4.011600,4.011900,4.012800,4.012800,4.009650,4.010250,4.011300,4.008600,4.010550,4.010250,4.010850,3.012000,3.010800,3.013050,3.012450,3.015900,3.009900,3.008550,3.007500,3.007950,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.471735,29.178797,31.934931,31.166468,32.050774,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.713099,25.471735,26.059748,25.648401,25.892969,26.205835,26.278955,0,0,0,0,0,0
3865467,98.294548,4.012950,3.005400,3.510520,1.007550,4.012500,4.012800,4.011600,4.011600,4.011900,4.012950,4.012950,4.009800,4.010250,4.011450,4.008750,4.010550,4.010250,4.010850,3.012000,3.010800,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.471735,29.180145,31.940424,31.177393,32.050774,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.707819,25.471735,26.064966,25.648401,25.892969,26.211054,26.278955,0,0,0,0,0,0
3865968,98.295311,4.012950,3.005550,3.510547,1.007400,4.012650,4.012800,4.011600,4.011750,4.012050,4.012950,4.012950,4.009800,4.010250,4.011450,4.008750,4.010550,4.010400,4.011000,3.011850,3.010650,3.012900,3.012450,3.015900,3.009900,3.008400,3.007500,3.007950,3.007200,3.005550,3.011550,3.008250,3.006300,33.027824,25.476954,29.179441,31.934931,31.188318,32.050774,32.676781,32.039726,32.966423,31.879816,33.027824,25.830500,27.707819,25.476954,26.059748,25.648401,25.892969,26.211054,26.278955,0,0,0,0,0,0
3866469,98.295601,4.012950,3.005400,3.510557,1.007550,4.012650,4.012950,4.011600,4.011750,4.012050,4.012950,4.012950,4.009800,4.010400,4.011450,4.008750,4.010700,4.010400,4.011000,3.011850,3.010800,3.013050,3.012450,3.015900,3.009900,3.008550,3.007350,3.007800,3.007050,3.005400,3.011550,3.008250,3.006300,33.033409,25.476954,29.181477,31.934931,31.193781,32.050774,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.707819,25.476954,26.064966,25.653589,25.892969,26.211054,26.278955,0,0,0,0,0,0
3866970,98.296196,4.013100,3.005400,3.510578,1.007700,4.012650,4.012950,4.011750,4.011750,4.012050,4.013100,4.012950,4.009950,4.010400,4.011450,4.008900,4.010700,4.010550,4.011000,3.011850,3.010800,3.012900,3.012450,3.015900,3.009750,3.008550,3.007350,3.007800,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.476954,29.181164,31.934931,31.204706,32.045250,32.682365,32.045250,32.966423,31.879816,33.033409,25.830500,27.707819,25.476954,26.059748,25.648401,25.892969,26.211054,26.278955,0,0,0,0,0,0
3867471,98.296806,4.013100,3.005400,3.510600,1.007700,4.012800,4.013100,4.011750,4.011750,4.012050,4.013100,4.013100,4.009950,4.010400,4.011450,4.008900,4.010700,4.010550,4.011150,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008550,3.007350,3.007800,3.007050,3.005400,3.011700,3.008100,3.006300,33.033409,25.476954,29.181463,31.934931,31.210199,32.045250,32.676781,32.039726,32.966423,31.879816,33.033409,25.830500,27.707819,25.476954,26.064966,25.653589,25.892969,26.211054,26.278955,0,0,0,0,0,0
3867972,98.298309,4.013250,3.005400,3.510654,1.007850,4.012800,4.013100,4.011750,4.011900,4.012200,4.013250,4.013100,4.009950,4.010550,4.011600,4.009050,4.010850,4.010550,4.011150,3.012000,3.010650,3.013050,3.012450,3.015900,3.009900,3.008550,3.007500,3.007800,3.007200,3.005400,3.011550,3.008250,3.006300,33.033409,25.476954,29.180761,31.934931,31.199244,32.045250,32.676781,32.039726,32.960838,31.879816,33.033409,25.830500,27.713099,25.476954,26.064966,25.648401,25.892969,26.211054,26.284174,0,0,0,0,0,0
3868473,98.298157,4.013250,3.005400,3.510648,1.007850,4.012800,4.013100,4.011750,4.011900,4.012200,4.013250,4.013100,4.009950,4.010550,4.011600,4.009050,4.010850,4.010550,4.011150,3.011850,3.010800,3.013050,3.012450,3.015900,3.009900,3.008400,3.007500,3.007950,3.007200,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.179379,31.934931,31.171930,32.045250,32.676781,32.039726,32.966423,31.879816,33.027824,25.830500,27.713099,25.476954,26.064966,25.653589,25.892969,26.211054,26.284174,0,0,0,0,0,0
3868974,98.298767,4.013250,3.005400,3.510670,1.007850,4.012800,4.013250,4.011750,4.011900,4.012200,4.013250,4.013250,4.010100,4.010700,4.011600,4.009050,4.011000,4.010550,4.011300,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008550,3.007350,3.007800,3.007200,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.176653,31.934931,31.139124,32.045250,32.676781,32.039726,32.960838,31.879816,33.027824,25.830500,27.713099,25.476954,26.064966,25.653589,25.892969,26.211054,26.278955,0,0,0,0,0,0
3869475,98.299652,4.013400,3.005400,3.510702,1.008000,4.012950,4.013250,4.011900,4.012050,4.012350,4.013400,4.013400,4.010100,4.010700,4.011750,4.009050,4.010850,4.010700,4.011300,3.011850,3.010800,3.012900,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007200,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.175625,31.934931,31.128199,32.045250,32.676781,32.039726,32.960838,31.874292,33.027824,25.830500,27.713099,25.476954,26.064966,25.653589,25.892969,26.211054,26.278955,0,0,0,0,0,0
3869976,98.300110,4.013400,3.005400,3.510718,1.008000,4.012950,4.013250,4.011900,4.012050,4.012350,4.013400,4.013400,4.010250,4.010700,4.011750,4.009200,4.011000,4.010700,4.011450,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.175966,31.934931,31.133661,32.045250,32.676781,32.039726,32.960838,31.874292,33.027824,25.830500,27.713099,25.476954,26.064966,25.653589,25.892969,26.211054,26.278955,0,0,0,0,0,0
3870477,98.301453,4.013400,3.005400,3.510766,1.008000,4.013100,4.013400,4.011900,4.012200,4.012350,4.013400,4.013400,4.010250,4.010700,4.011900,4.009200,4.011150,4.010850,4.011450,3.011850,3.010800,3.013050,3.012450,3.015900,3.009900,3.008400,3.007500,3.007800,3.007050,3.005400,3.011550,3.008250,3.006300,33.027824,25.476954,29.175594,31.934931,31.117273,32.045250,32.676781,32.039726,32.960838,31.874292,33.027824,25.830500,27.713099,25.476954,26.064966,25.653589,25.898188,26.211054,26.284174,0,0,0,0,0,0
3870978,98.301300,4.013550,3.005400,3.510761,1.008150,4.013100,4.013400,4.012050,4.012200,4.012500,4.013550,4.013400,4.010250,4.010850,4.011750,4.009200,4.011150,4.010700,4.011450,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.174580,31.934931,31.111811,32.045250,32.676781,32.039726,32.960838,31.868799,33.027824,25.830500,27.707819,25.476954,26.064966,25.653589,25.898188,26.211054,26.284174,0,0,0,0,0,0
3871479,98.301903,4.013550,3.005400,3.510782,1.008150,4.013100,4.013400,4.012050,4.012200,4.012500,4.013550,4.013550,4.010250,4.010850,4.011900,4.009200,4.011150,4.010850,4.011450,3.011850,3.010800,3.013050,3.012450,3.015900,3.009750,3.008400,3.007350,3.007800,3.007200,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.175264,31.934931,31.117273,32.045250,32.676781,32.039726,32.960838,31.874292,33.027824,25.830500,27.707819,25.476954,26.064966,25.653589,25.898188,26.211054,26.284174,0,0,0,0,0,0
3871980,98.302498,4.013550,3.005400,3.510803,1.008150,4.013250,4.013400,4.012200,4.012350,4.012650,4.013550,4.013550,4.010250,4.010850,4.011900,4.009350,4.011150,4.010850,4.011450,3.011850,3.010800,3.012900,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.175587,31.934931,31.133661,32.045250,32.671227,32.039726,32.960838,31.868799,33.027824,25.835688,27.697229,25.476954,26.064966,25.653589,25.898188,26.216272,26.284174,0,0,0,0,0,0
3872481,98.303246,4.013700,3.005400,3.510830,1.008300,4.013250,4.013550,4.012050,4.012350,4.012500,4.013700,4.013550,4.010400,4.011000,4.012050,4.009350,4.011300,4.010850,4.011600,3.011850,3.010650,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008250,3.006150,33.027824,25.476954,29.175966,31.934931,31.144587,32.045250,32.676781,32.039726,32.960838,31.868799,33.027824,25.830500,27.697229,25.476954,26.064966,25.653589,25.898188,26.211054,26.284174,0,0,0,0,0,0
3872982,98.304001,4.013700,3.005400,3.510857,1.008300,4.013250,4.013550,4.012200,4.012350,4.012650,4.013700,4.013700,4.010400,4.011000,4.012050,4.009350,4.011300,4.011000,4.011600,3.011850,3.010800,3.013050,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.175604,31.934931,31.139124,32.045250,32.671227,32.039726,32.960838,31.868799,33.027824,25.830500,27.697229,25.476954,26.070185,25.653589,25.898188,26.211054,26.284174,0,0,0,0,0,0
3873483,98.304451,4.013700,3.005400,3.510873,1.008300,4.013400,4.013550,4.012200,4.012500,4.012800,4.013700,4.013700,4.010550,4.011000,4.012050,4.009500,4.011300,4.011000,4.011750,3.011850,3.010650,3.012900,3.012450,3.015900,3.009750,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.174572,31.934931,31.133661,32.039726,32.671227,32.039726,32.960838,31.863276,33.027824,25.830500,27.697229,25.476954,26.064966,25.653589,25.898188,26.216272,26.284174,0,0,0,0,0,0
3873984,98.305199,4.013700,3.005400,3.510900,1.008300,4.013400,4.013700,4.012350,4.012500,4.012800,4.013700,4.013700,4.010550,4.011000,4.012050,4.009500,4.011450,4.011150,4.011750,3.011850,3.010650,3.012900,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.482141,29.175222,31.934931,31.133661,32.039726,32.671227,32.039726,32.960838,31.863276,33.027824,25.830500,27.697229,25.482141,26.070185,25.653589,25.898188,26.216272,26.284174,0,0,0,0,0,0
3874485,98.305954,4.013850,3.005400,3.510927,1.008450,4.013400,4.013700,4.012350,4.012500,4.012800,4.013850,4.013850,4.010550,4.011150,4.012200,4.009500,4.011450,4.011150,4.011750,3.011850,3.010800,3.012900,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006300,33.027824,25.476954,29.174908,31.929407,31.139124,32.045250,32.676781,32.039726,32.955284,31.863276,33.027824,25.835688,27.691950,25.476954,26.064966,25.653589,25.898188,26.216272,26.284174,0,0,0,0,0,0
3874986,98.306252,4.013850,3.005400,3.510937,1.008450,4.013550,4.013850,4.012350,4.012500,4.012950,4.013850,4.013850,4.010700,4.011150,4.012200,4.009500,4.011450,4.011150,4.011750,3.011850,3.010650,3.012900,3.012450,3.015900,3.009900,3.008400,3.007350,3.007800,3.007050,3.005400,3.011550,3.008100,3.006150,33.027824,25.482141,29.175875,31.929407,31.150049,32.039726,32.671227,32.039726,32.955284,31.863276,33.027824,25.835688,27.691950,25.482141,26.070185,25.658808,25.898188,26.216272,26.284174,0,0,0,0,0,0
