Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
13261,94.824295,3.392700,3.381300,3.386582,0.011400,3.384000,3.385200,3.386250,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389700,3.385500,22.126520,21.363916,21.676395,21.617823,21.719477,21.490839,21.627985,21.440058,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
13762,94.823692,3.392700,3.381150,3.386560,0.011550,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386700,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384750,3.384300,3.385500,3.389550,3.385500,22.126520,21.363916,21.676395,21.617823,21.719477,21.490839,21.627985,21.440058,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
14263,94.824448,3.392550,3.381150,3.386587,0.011400,3.384000,3.385200,3.386250,3.386100,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387750,3.390150,3.390600,3.387300,3.391800,3.386250,3.392550,3.387300,3.384600,3.386550,3.386700,3.384900,3.384300,3.385500,3.389700,3.385500,22.126520,21.363916,21.677032,21.617823,21.724573,21.495935,21.627985,21.440058,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
14764,94.824295,3.392700,3.381300,3.386582,0.011400,3.384000,3.385350,3.386100,3.386100,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389550,3.385500,22.121424,21.358850,21.675762,21.622919,21.719477,21.490839,21.627985,21.440058,21.460382,22.070490,21.877131,21.699152,22.121424,21.358850,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
15265,94.824287,3.392700,3.381150,3.386582,0.011550,3.384000,3.385350,3.386250,3.386100,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387750,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386850,3.384900,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.676714,21.617823,21.719477,21.495935,21.627985,21.445154,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.024683,21.780481,0,0,0,0,0,0
15766,94.824295,3.392700,3.381300,3.386582,0.011400,3.384000,3.385350,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389700,3.385500,22.126520,21.358850,21.676395,21.617823,21.719477,21.490839,21.627985,21.440058,21.460382,22.075586,21.872034,21.704218,22.126520,21.358850,21.501001,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
16267,94.823700,3.392550,3.381150,3.386561,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387450,3.384600,3.386400,3.386700,3.384900,3.384150,3.385500,3.389700,3.385500,22.126520,21.363916,21.677031,21.617823,21.719477,21.490839,21.627985,21.440058,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.506067,21.501001,21.511164,22.029779,21.785578,0,0,0,0,0,0
16768,94.823700,3.392700,3.381150,3.386561,0.011550,3.384000,3.385350,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384750,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.677032,21.617823,21.719477,21.495935,21.627985,21.445154,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
17269,94.824593,3.392700,3.381150,3.386593,0.011550,3.384000,3.385350,3.386250,3.386100,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386850,3.384900,3.384150,3.385500,3.389700,3.385500,22.121424,21.363916,21.676714,21.617823,21.719477,21.495935,21.627985,21.445154,21.460382,22.070490,21.877131,21.704218,22.121424,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
17770,94.823700,3.392550,3.381150,3.386561,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.676395,21.617823,21.719477,21.490839,21.627985,21.440058,21.460382,22.070490,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
18271,94.823853,3.392700,3.381300,3.386566,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.386850,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384750,3.384300,3.385500,3.389700,3.385350,22.121424,21.363916,21.677670,21.622919,21.724573,21.495935,21.627985,21.445154,21.460382,22.075586,21.877131,21.704218,22.121424,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
18772,94.824303,3.392700,3.381150,3.386582,0.011550,3.384000,3.385350,3.386100,3.386100,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387750,3.390150,3.390600,3.387300,3.391650,3.386100,3.392700,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389700,3.385500,22.121424,21.363916,21.676714,21.617823,21.719477,21.495935,21.627985,21.445154,21.460382,22.070490,21.877131,21.704218,22.121424,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
19273,94.823845,3.392700,3.381300,3.386566,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386700,3.384900,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.678303,21.622919,21.719477,21.490839,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
19774,94.823692,3.392700,3.381150,3.386560,0.011550,3.384000,3.385200,3.386250,3.385950,3.383250,3.384000,3.386700,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384750,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.677032,21.617823,21.719477,21.495935,21.627985,21.440058,21.460382,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
20275,94.823700,3.392550,3.381300,3.386561,0.011250,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.386850,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386100,3.392550,3.387450,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389700,3.385500,22.126520,21.363916,21.677986,21.622919,21.724573,21.495935,21.627985,21.440058,21.460382,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
20776,94.823097,3.392550,3.381150,3.386539,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386100,3.392550,3.387300,3.384600,3.386400,3.386700,3.384750,3.384300,3.385500,3.389550,3.385350,22.126520,21.363916,21.677986,21.622919,21.719477,21.495935,21.627985,21.445154,21.460382,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
21277,94.823547,3.392550,3.381150,3.386555,0.011400,3.384000,3.385200,3.386250,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386100,3.392550,3.387300,3.384600,3.386550,3.386700,3.384900,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.678621,21.622919,21.719477,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
21778,94.824295,3.392700,3.381300,3.386582,0.011400,3.384000,3.385350,3.386100,3.386100,3.383250,3.384000,3.386850,3.381300,3.384600,3.386850,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387300,3.384600,3.386550,3.386700,3.384900,3.384300,3.385500,3.389700,3.385500,22.126520,21.363916,21.679256,21.622919,21.724573,21.495935,21.627985,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.506067,21.511164,22.029779,21.785578,0,0,0,0,0,0
22279,94.823845,3.392700,3.381150,3.386566,0.011550,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386700,3.384900,3.384300,3.385500,3.389550,3.385500,22.126520,21.363916,21.677668,21.617823,21.719477,21.495935,21.627985,21.445154,21.460382,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
22780,94.823387,3.392700,3.381150,3.386549,0.011550,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386700,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386700,3.384750,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.678305,21.622919,21.724573,21.495935,21.627985,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.501001,21.511164,22.029779,21.780481,0,0,0,0,0,0
23281,94.823845,3.392700,3.381300,3.386566,0.011400,3.384000,3.385200,3.386250,3.386100,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386700,3.384750,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.678938,21.622919,21.719477,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
23782,94.823395,3.392550,3.381150,3.386550,0.011400,3.384000,3.385200,3.386250,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387300,3.384600,3.386400,3.386700,3.384750,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.678938,21.617823,21.724573,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.501001,21.516230,22.029779,21.780481,0,0,0,0,0,0
24283,94.822945,3.392550,3.381300,3.386534,0.011250,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386700,3.381300,3.384600,3.386850,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387300,3.384600,3.386400,3.386700,3.384750,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.679256,21.622919,21.724573,21.495935,21.627985,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.506067,21.511164,22.029779,21.785578,0,0,0,0,0,0
24784,94.823547,3.392700,3.381150,3.386555,0.011550,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386400,3.386700,3.384900,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.678938,21.622919,21.719477,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.501001,21.506067,21.516230,22.029779,21.780481,0,0,0,0,0,0
25285,94.823845,3.392700,3.381300,3.386566,0.011400,3.384000,3.385200,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387450,3.384600,3.386550,3.386700,3.384750,3.384150,3.385500,3.389550,3.385500,22.126520,21.363916,21.679255,21.622919,21.719477,21.495935,21.627985,21.445154,21.465448,22.080683,21.877131,21.704218,22.126520,21.363916,21.506067,21.506067,21.516230,22.029779,21.780481,0,0,0,0,0,0
25786,94.823250,3.392700,3.381150,3.386545,0.011550,3.384000,3.385350,3.386100,3.385950,3.383250,3.384000,3.386700,3.381150,3.384600,3.386850,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392700,3.387300,3.384450,3.386550,3.386700,3.384900,3.384150,3.385500,3.389550,3.385350,22.126520,21.363916,21.679892,21.622919,21.724573,21.501001,21.633081,21.445154,21.465448,22.075586,21.882196,21.704218,22.126520,21.363916,21.501001,21.506067,21.511164,22.029779,21.785578,0,0,0,0,0,0
26287,94.823700,3.392550,3.381150,3.386561,0.011400,3.384000,3.385350,3.386100,3.385950,3.383250,3.384000,3.386850,3.381150,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387450,3.384600,3.386400,3.386700,3.384900,3.384150,3.385500,3.389550,3.385500,22.126520,21.368982,21.679890,21.622919,21.724573,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.368982,21.506067,21.506067,21.516230,22.029779,21.780481,0,0,0,0,0,0
26788,94.824150,3.392550,3.381300,3.386577,0.011250,3.384000,3.385350,3.386100,3.385950,3.383250,3.384000,3.386850,3.381300,3.384600,3.387000,3.389400,3.385200,3.387600,3.390150,3.390600,3.387300,3.391650,3.386250,3.392550,3.387450,3.384600,3.386550,3.386700,3.384900,3.384300,3.385500,3.389550,3.385500,22.126520,21.363916,21.679256,21.622919,21.724573,21.495935,21.633081,21.445154,21.465448,22.075586,21.877131,21.704218,22.126520,21.363916,21.506067,21.506067,21.511164,22.029779,21.780481,0,0,0,0,0,0
