Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
11257,111.930428,4.068450,3.926400,3.997515,0.142050,4.067700,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067850,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926400,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927150,16.738977,14.425959,16.023914,15.593012,14.959375,16.593225,16.065516,16.698755,16.723902,16.020258,16.643488,14.944300,14.425959,15.688532,16.186121,16.357019,16.638453,16.105707,16.738977,0,0,0,0,0,0
11758,111.930145,4.068300,3.926550,3.997505,0.141750,4.067850,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.738977,14.430994,16.023603,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.430994,15.688532,16.186121,16.357019,16.643488,16.100672,16.738977,0,0,0,0,0,0
12259,111.930588,4.068450,3.926400,3.997521,0.142050,4.067850,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067850,4.066200,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929250,3.927000,16.738977,14.430994,16.023289,15.587976,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.430994,15.688532,16.186121,16.357019,16.643488,16.100672,16.738977,0,0,0,0,0,0
12760,111.930443,4.068300,3.926550,3.997516,0.141750,4.067850,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067850,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928800,3.927000,3.926700,3.927600,3.928050,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.738977,14.436029,16.024231,15.593012,14.969446,16.593225,16.065516,16.698755,16.718866,16.015253,16.643488,14.944300,14.436029,15.688532,16.186121,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
13261,111.930138,4.068450,3.926550,3.997505,0.141900,4.067700,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927450,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.738977,14.436029,16.023916,15.593012,14.964411,16.593225,16.065516,16.698755,16.718866,16.015253,16.643488,14.944300,14.436029,15.688532,16.186121,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
13762,111.930000,4.068300,3.926550,3.997500,0.141750,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927450,3.926700,3.926550,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.738977,14.436029,16.023602,15.587976,14.964411,16.593225,16.065516,16.698755,16.718866,16.015253,16.643488,14.944300,14.436029,15.688532,16.186121,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
14263,111.930138,4.068300,3.926400,3.997505,0.141900,4.067850,4.068300,4.068000,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926850,3.926400,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.738977,14.441065,16.023291,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.638453,14.944300,14.441065,15.688532,16.181116,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
14764,111.930588,4.068300,3.926550,3.997521,0.141750,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.738977,14.436029,16.022978,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.436029,15.688532,16.181116,16.357019,16.638453,16.095667,16.738977,0,0,0,0,0,0
15265,111.930138,4.068450,3.926400,3.997505,0.142050,4.067850,4.068300,4.068000,4.067550,4.068000,4.068450,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927450,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.738977,14.441065,16.023605,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.181116,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
15766,111.929688,4.068300,3.926400,3.997489,0.141900,4.067850,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926850,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.738977,14.441065,16.023605,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.181116,16.357019,16.638453,16.100672,16.738977,0,0,0,0,0,0
16267,111.929535,4.068300,3.926400,3.997483,0.141900,4.067850,4.068300,4.068000,4.067700,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.738977,14.441065,16.023291,15.593012,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.181116,16.351984,16.638453,16.100672,16.738977,0,0,0,0,0,0
16768,111.930298,4.068450,3.926400,3.997511,0.142050,4.067850,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066500,4.066500,3.927450,3.926700,3.926400,3.928650,3.927000,3.926550,3.927600,3.928050,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.733942,14.441065,16.022348,15.587976,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
17269,111.930145,4.068300,3.926550,3.997505,0.141750,4.067850,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.441065,16.022661,15.593012,14.969446,16.593225,16.070520,16.693750,16.718866,16.010218,16.638453,14.944300,14.441065,15.688532,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
17770,111.929832,4.068300,3.926550,3.997494,0.141750,4.067700,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927150,16.738977,14.441065,16.023918,15.593012,14.969446,16.593225,16.065516,16.698755,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.186121,16.351984,16.638453,16.095667,16.738977,0,0,0,0,0,0
18271,111.930450,4.068300,3.926550,3.997516,0.141750,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066500,3.927300,3.926700,3.926550,3.928800,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.441065,16.022663,15.593012,14.969446,16.593225,16.065516,16.693750,16.718866,16.010218,16.643488,14.944300,14.441065,15.688532,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
18772,111.930145,4.068300,3.926400,3.997505,0.141900,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.738977,14.441065,16.022663,15.587976,14.969446,16.593225,16.065516,16.693750,16.718866,16.010218,16.638453,14.949335,14.441065,15.688532,16.181116,16.351984,16.638453,16.095667,16.738977,0,0,0,0,0,0
19273,111.929543,4.068300,3.926400,3.997484,0.141900,4.067850,4.068300,4.068000,4.067700,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.441065,16.022348,15.587976,14.964411,16.593225,16.065516,16.693750,16.718866,16.015253,16.643488,14.944300,14.441065,15.688532,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
19774,111.929688,4.068300,3.926550,3.997489,0.141750,4.067700,4.068300,4.068000,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.733942,14.441065,16.021719,15.593012,14.959375,16.593225,16.065516,16.693750,16.718866,16.010218,16.643488,14.944300,14.441065,15.688532,16.181116,16.351984,16.633417,16.095667,16.733942,0,0,0,0,0,0
20275,111.929993,4.068450,3.926400,3.997500,0.142050,4.067700,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927450,3.926850,3.926400,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.733942,14.430994,16.020777,15.593012,14.949335,16.593225,16.065516,16.693750,16.718866,16.010218,16.643488,14.944300,14.430994,15.688532,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
20776,111.930435,4.068450,3.926400,3.997515,0.142050,4.067850,4.068300,4.068150,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067850,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.425959,16.018574,15.593012,14.929193,16.593225,16.065516,16.693750,16.713831,16.010218,16.643488,14.944300,14.425959,15.683496,16.181116,16.351984,16.638453,16.095667,16.733942,0,0,0,0,0,0
21277,111.930298,4.068300,3.926400,3.997511,0.141900,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067850,4.066050,4.066950,4.066350,4.066350,3.927300,3.926850,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.425959,16.016687,15.587976,14.914118,16.588190,16.065516,16.693750,16.718866,16.005182,16.638453,14.944300,14.425959,15.688532,16.181116,16.351984,16.633417,16.095667,16.733942,0,0,0,0,0,0
21778,111.930138,4.068300,3.926550,3.997505,0.141750,4.067700,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926850,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.733942,14.425959,16.017317,15.593012,14.909082,16.593225,16.065516,16.693750,16.718866,16.010218,16.638453,14.944300,14.425959,15.688532,16.181116,16.351984,16.633417,16.095667,16.733942,0,0,0,0,0,0
22279,111.929688,4.068300,3.926400,3.997489,0.141900,4.067700,4.068300,4.068000,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.420923,16.015743,15.593012,14.904047,16.593225,16.060480,16.693750,16.718866,16.005182,16.638453,14.944300,14.420923,15.688532,16.176081,16.351984,16.633417,16.095667,16.733942,0,0,0,0,0,0
22780,111.929543,4.068300,3.926400,3.997484,0.141900,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926550,3.927450,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927150,16.733942,14.420923,16.015429,15.593012,14.893976,16.593225,16.065516,16.693750,16.718866,16.005182,16.638453,14.944300,14.420923,15.683496,16.181116,16.351984,16.633417,16.095667,16.733942,0,0,0,0,0,0
23281,111.929977,4.068300,3.926550,3.997499,0.141750,4.067700,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926550,3.928650,3.927150,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.733942,14.420923,16.014170,15.587976,14.893976,16.588190,16.060480,16.693750,16.713831,16.005182,16.638453,14.944300,14.420923,15.683496,16.181116,16.351984,16.638453,16.090631,16.733942,0,0,0,0,0,0
23782,111.930298,4.068300,3.926400,3.997511,0.141900,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067850,4.066050,4.066950,4.066350,4.066500,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.420923,16.015114,15.593012,14.904047,16.588190,16.065516,16.693750,16.713831,16.005182,16.638453,14.944300,14.420923,15.683496,16.181116,16.346949,16.633417,16.095667,16.733942,0,0,0,0,0,0
24283,111.929390,4.068300,3.926400,3.997478,0.141900,4.067700,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066500,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927000,3.928650,3.927600,3.928650,3.929100,3.927000,16.728907,14.425959,16.015114,15.587976,14.909082,16.588190,16.065516,16.693750,16.713831,16.005182,16.638453,14.944300,14.425959,15.688532,16.176081,16.351984,16.633417,16.090631,16.728907,0,0,0,0,0,0
24784,111.929848,4.068300,3.926550,3.997494,0.141750,4.067850,4.068300,4.068000,4.067700,4.068000,4.068300,4.068300,4.066350,4.066950,4.067850,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.733942,14.425959,16.015743,15.587976,14.919153,16.588190,16.065516,16.688715,16.713831,16.005182,16.638453,14.949335,14.425959,15.683496,16.181116,16.346949,16.633417,16.090631,16.733942,0,0,0,0,0,0
25285,111.929688,4.068300,3.926400,3.997489,0.141900,4.067700,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066500,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.733942,14.425959,16.015429,15.587976,14.919153,16.588190,16.065516,16.688715,16.713831,16.005182,16.638453,14.944300,14.425959,15.688532,16.176081,16.346949,16.633417,16.090631,16.733942,0,0,0,0,0,0
25786,111.929245,4.068300,3.926400,3.997473,0.141900,4.067700,4.068300,4.068000,4.067550,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.728907,14.425959,16.015741,15.587976,14.924158,16.588190,16.065516,16.688715,16.713831,16.005182,16.638453,14.944300,14.425959,15.688532,16.181116,16.346949,16.633417,16.090631,16.728907,0,0,0,0,0,0
26287,111.930298,4.068450,3.926550,3.997511,0.141900,4.067850,4.068300,4.068000,4.067700,4.068000,4.068450,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926850,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929100,3.927000,16.733942,14.425959,16.015429,15.587976,14.929193,16.588190,16.060480,16.688715,16.713831,16.000177,16.638453,14.944300,14.425959,15.683496,16.181116,16.346949,16.633417,16.090631,16.733942,0,0,0,0,0,0
26788,111.929398,4.068300,3.926400,3.997478,0.141900,4.067700,4.068300,4.068000,4.067550,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926550,3.927600,3.927900,3.927150,3.928650,3.927750,3.928650,3.929250,3.927000,16.728907,14.425959,16.015741,15.587976,14.934229,16.588190,16.060480,16.688715,16.713831,16.005182,16.638453,14.944300,14.425959,15.683496,16.181116,16.346949,16.633417,16.090631,16.728907,0,0,0,0,0,0
27289,111.929688,4.068300,3.926400,3.997489,0.141900,4.067700,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.728907,14.425959,16.015427,15.587976,14.939264,16.588190,16.060480,16.688715,16.713831,16.005182,16.633417,14.944300,14.425959,15.683496,16.176081,16.346949,16.633417,16.090631,16.728907,0,0,0,0,0,0
27790,111.929688,4.068300,3.926400,3.997489,0.141900,4.067850,4.068300,4.068150,4.067550,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066350,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.728907,14.430994,16.016056,15.587976,14.939264,16.588190,16.060480,16.688715,16.713831,16.005182,16.638453,14.944300,14.430994,15.683496,16.176081,16.346949,16.633417,16.090631,16.728907,0,0,0,0,0,0
28291,111.929840,4.068300,3.926400,3.997494,0.141900,4.067850,4.068300,4.068150,4.067700,4.067850,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066350,4.066500,3.927300,3.926700,3.926400,3.928650,3.927000,3.926550,3.927600,3.928050,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.728907,14.430994,16.015743,15.587976,14.944300,16.588190,16.060480,16.688715,16.713831,16.000177,16.638453,14.944300,14.430994,15.683496,16.176081,16.346949,16.633417,16.085596,16.728907,0,0,0,0,0,0
28792,111.930435,4.068450,3.926550,3.997515,0.141900,4.067850,4.068300,4.068150,4.067550,4.068000,4.068450,4.068300,4.066350,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.928050,3.927150,3.928650,3.927750,3.928650,3.929100,3.927150,16.728907,14.430994,16.016056,15.587976,14.949335,16.588190,16.060480,16.688715,16.713831,16.005182,16.633417,14.939264,14.430994,15.683496,16.176081,16.346949,16.633417,16.090631,16.728907,0,0,0,0,0,0
29293,111.929993,4.068300,3.926400,3.997500,0.141900,4.067700,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066350,4.066950,4.067700,4.066200,4.066950,4.066500,4.066500,3.927300,3.926700,3.926400,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.723902,14.436029,16.015745,15.587976,14.949335,16.588190,16.060480,16.688715,16.713831,16.000177,16.633417,14.944300,14.436029,15.683496,16.176081,16.346949,16.633417,16.085596,16.723902,0,0,0,0,0,0
29794,111.930145,4.068300,3.926550,3.997505,0.141750,4.067850,4.068300,4.068150,4.067700,4.068000,4.068300,4.068300,4.066500,4.066950,4.067700,4.066050,4.066950,4.066500,4.066350,3.927300,3.926700,3.926550,3.928650,3.927000,3.926700,3.927600,3.927900,3.927150,3.928650,3.927600,3.928650,3.929100,3.927000,16.728907,14.430994,16.016058,15.587976,14.954370,16.588190,16.060480,16.688715,16.713831,16.005182,16.638453,14.939264,14.430994,15.683496,16.176081,16.346949,16.628412,16.085596,16.728907,0,0,0,0,0,0
