Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
116467,98.791504,2.988150,2.979450,3.528268,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073550,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979450,2.985600,2.982750,2.981550,27.122705,19.971552,23.524841,25.487329,23.788416,26.734186,26.498529,27.106928,27.122705,24.756922,26.493280,19.971552,20.011988,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
116968,98.791039,2.988150,2.979450,3.528251,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980800,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981700,27.122705,19.971552,23.524839,25.487329,23.788416,26.734186,26.498529,27.106928,27.122705,24.756922,26.493280,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.922693,21.994135,0,0,0,0,0,0
117469,98.790901,2.988150,2.979300,3.528246,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979300,2.985600,2.982750,2.981550,27.122705,19.971552,23.524820,25.487329,23.793543,26.728937,26.493280,27.106928,27.122705,24.756922,26.493280,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
117970,98.791786,2.988150,2.979450,3.528278,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072050,4.072800,4.073400,4.072050,4.072800,4.072500,4.072650,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980800,2.981400,2.982300,2.981250,2.979450,2.985600,2.982750,2.981700,27.117426,19.971552,23.524818,25.487329,23.793543,26.734186,26.493280,27.106928,27.117426,24.756922,26.493280,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
118471,98.791939,2.988150,2.979450,3.528284,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072800,4.073550,4.072050,4.072950,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980800,2.981400,2.982300,2.981250,2.979450,2.985600,2.982750,2.981550,27.117426,19.971552,23.522541,25.482141,23.788416,26.728937,26.488062,27.101648,27.117426,24.751764,26.488062,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
118972,98.791794,2.988150,2.979450,3.528278,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073550,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980800,2.981400,2.982300,2.981250,2.979450,2.985600,2.982750,2.981700,27.117426,19.971552,23.521906,25.482141,23.783289,26.728937,26.493280,27.101648,27.117426,24.746607,26.488062,19.971552,20.017023,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
119473,98.791351,2.988150,2.979300,3.528263,0.008850,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980800,2.981400,2.982300,2.981250,2.979300,2.985600,2.982750,2.981550,27.117426,19.971552,23.521576,25.482141,23.778131,26.728937,26.488062,27.101648,27.117426,24.746607,26.488062,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
119974,98.790459,2.988150,2.979300,3.528231,0.008850,4.073550,4.074000,4.073700,4.073400,4.073550,4.073850,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.112177,19.971552,23.521242,25.482141,23.783289,26.728937,26.488062,27.096399,27.112177,24.746607,26.488062,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
120475,98.791496,2.988150,2.979450,3.528268,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.074000,4.072200,4.072650,4.073550,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980800,2.981400,2.982300,2.981400,2.979450,2.985600,2.982750,2.981550,27.117426,19.971552,23.521242,25.482141,23.783289,26.728937,26.488062,27.096399,27.117426,24.746607,26.482813,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
120976,98.790604,2.988150,2.979450,3.528236,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.074000,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981550,27.112177,19.971552,23.519938,25.476954,23.783289,26.723688,26.488062,27.096399,27.112177,24.741419,26.482813,19.971552,20.017023,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
121477,98.791496,2.988150,2.979450,3.528268,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073550,4.072200,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981550,27.112177,19.971552,23.519619,25.476954,23.783289,26.723688,26.488062,27.096399,27.112177,24.741419,26.482813,19.971552,20.017023,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
121978,98.790894,2.988150,2.979450,3.528246,0.008700,4.073550,4.074000,4.073850,4.073250,4.073550,4.074000,4.074000,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979450,2.985600,2.982750,2.981550,27.112177,19.971552,23.518972,25.476954,23.783289,26.723688,26.482813,27.096399,27.112177,24.741419,26.482813,19.971552,20.017023,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
122479,98.791199,2.988150,2.979450,3.528257,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981400,2.979450,2.985450,2.982750,2.981550,27.106928,19.971552,23.518969,25.476954,23.778131,26.723688,26.488062,27.096399,27.106928,24.741419,26.482813,19.971552,20.017023,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
122980,98.791039,2.988150,2.979450,3.528251,0.008700,4.073550,4.073850,4.073700,4.073400,4.073550,4.074000,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981700,27.112177,19.971552,23.518322,25.476954,23.778131,26.723688,26.482813,27.091150,27.112177,24.741419,26.482813,19.971552,20.017023,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
123481,98.790901,2.988150,2.979450,3.528246,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983650,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981550,27.106928,19.971552,23.518299,25.476954,23.783289,26.718470,26.482813,27.091150,27.106928,24.741419,26.477594,19.971552,20.022089,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
123982,98.790749,2.988150,2.979450,3.528241,0.008700,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.074000,4.072200,4.072650,4.073550,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981550,27.106928,19.971552,23.517965,25.471735,23.783289,26.718470,26.477594,27.091150,27.106928,24.741419,26.477594,19.971552,20.022089,20.573267,21.831354,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
124483,98.790154,2.988150,2.979300,3.528220,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.074000,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982600,2.981550,27.101648,19.971552,23.517630,25.471735,23.788416,26.718470,26.477594,27.091150,27.101648,24.736261,26.477594,19.971552,20.027124,20.573267,21.831354,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
124984,98.790451,2.988150,2.979300,3.528230,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.101648,19.971552,23.517630,25.471735,23.788416,26.718470,26.477594,27.091150,27.101648,24.736261,26.477594,19.971552,20.027124,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
125485,98.790604,2.988150,2.979300,3.528236,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072500,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.101648,19.971552,23.516338,25.471735,23.783289,26.713221,26.477594,27.085901,27.101648,24.736261,26.477594,19.971552,20.022089,20.573267,21.831354,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
125986,98.790749,2.988150,2.979300,3.528241,0.008850,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982600,2.981550,27.101648,19.971552,23.516010,25.466547,23.783289,26.713221,26.477594,27.085901,27.101648,24.736261,26.477594,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
126486,98.790298,2.988150,2.979300,3.528225,0.008850,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.101648,19.971552,23.515682,25.471735,23.783289,26.713221,26.472345,27.085901,27.101648,24.736261,26.472345,19.971552,20.022089,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
126988,98.790443,2.988000,2.979300,3.528230,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988000,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.096399,19.971552,23.513737,25.466547,23.778131,26.713221,26.472345,27.080622,27.096399,24.731104,26.472345,19.971552,20.022089,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
127489,98.790604,2.988150,2.979450,3.528236,0.008700,4.073550,4.074000,4.073850,4.073400,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982750,2.981550,27.096399,19.971552,23.513739,25.466547,23.778131,26.707972,26.472345,27.085901,27.096399,24.731104,26.472345,19.971552,20.022089,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
127990,98.790154,2.988150,2.979300,3.528220,0.008850,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.096399,19.971552,23.512758,25.461359,23.778131,26.707972,26.472345,27.080622,27.096399,24.731104,26.467127,19.971552,20.022089,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
128490,98.789856,2.988150,2.979300,3.528209,0.008850,4.073400,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979300,2.985600,2.982750,2.981550,27.091150,19.971552,23.513388,25.461359,23.783289,26.707972,26.472345,27.080622,27.091150,24.731104,26.467127,19.971552,20.027124,20.573267,21.831354,21.191401,21.907648,20.927759,21.989069,0,0,0,0,0,0
128991,98.791054,2.988150,2.979300,3.528252,0.008850,4.073550,4.074000,4.073700,4.073400,4.073550,4.074000,4.074000,4.072200,4.072650,4.073550,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.091150,19.971552,23.513060,25.461359,23.783289,26.707972,26.467127,27.080622,27.091150,24.731104,26.467127,19.971552,20.027124,20.573267,21.826258,21.191401,21.907648,20.927759,21.994135,0,0,0,0,0,0
129492,98.790138,2.988150,2.979450,3.528219,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979450,2.985450,2.982600,2.981550,27.091150,19.971552,23.511763,25.461359,23.778131,26.702723,26.467127,27.075373,27.091150,24.731104,26.467127,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
129993,98.790154,2.988150,2.979450,3.528220,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985600,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979450,2.985450,2.982750,2.981550,27.091150,19.971552,23.511770,25.461359,23.773005,26.707972,26.467127,27.075373,27.091150,24.731104,26.467127,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
130494,98.790161,2.988150,2.979300,3.528220,0.008850,4.073550,4.073850,4.073700,4.073400,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072500,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.091150,19.971552,23.511122,25.461359,23.767878,26.702723,26.467127,27.075373,27.091150,24.731104,26.467127,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
130995,98.790146,2.988150,2.979450,3.528219,0.008700,4.073550,4.074000,4.073700,4.073400,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979450,2.985450,2.982600,2.981550,27.091150,19.971552,23.511103,25.461359,23.767878,26.702723,26.467127,27.070124,27.091150,24.731104,26.461908,19.971552,20.027124,20.578333,21.831354,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
131496,98.790146,2.988000,2.979300,3.528219,0.008700,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988000,2.983500,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.085901,19.976618,23.509480,25.456171,23.767878,26.697504,26.461908,27.070124,27.085901,24.731104,26.461908,19.976618,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
131998,98.790001,2.988150,2.979300,3.528214,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.091150,19.971552,23.510138,25.456171,23.773005,26.702723,26.461908,27.070124,27.091150,24.731104,26.461908,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
132498,98.790009,2.988150,2.979300,3.528215,0.008850,4.073550,4.074000,4.073700,4.073400,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.085901,19.971552,23.509159,25.450983,23.773005,26.702723,26.461908,27.070124,27.085901,24.731104,26.456659,19.971552,20.027124,20.573267,21.826258,21.191401,21.907648,20.927759,21.989069,0,0,0,0,0,0
132999,98.789856,2.988150,2.979300,3.528209,0.008850,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.074000,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.085901,19.971552,23.508186,25.450983,23.773005,26.697504,26.456659,27.070124,27.085901,24.731104,26.456659,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
133500,98.790306,2.988150,2.979300,3.528225,0.008850,4.073550,4.074000,4.073700,4.073250,4.073400,4.073850,4.074000,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.085901,19.971552,23.507544,25.450983,23.767878,26.697504,26.456659,27.070124,27.085901,24.725946,26.456659,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
134002,98.789856,2.988000,2.979300,3.528209,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988000,2.983350,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981550,27.080622,19.976618,23.508492,25.450983,23.767878,26.697504,26.461908,27.070124,27.080622,24.725946,26.456659,19.976618,20.027124,20.578333,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
134502,98.789696,2.988000,2.979300,3.528203,0.008700,4.073550,4.074000,4.073700,4.073400,4.073400,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988000,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.080622,19.971552,23.507202,25.450983,23.767878,26.697504,26.456659,27.064875,27.080622,24.725946,26.456659,19.971552,20.027124,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
135003,98.790001,2.988150,2.979450,3.528214,0.008700,4.073550,4.073850,4.073700,4.073250,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979450,2.985450,2.982750,2.981550,27.080622,19.971552,23.506556,25.445795,23.762720,26.697504,26.456659,27.064875,27.080622,24.725946,26.456659,19.971552,20.027124,20.573267,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
135504,98.789551,2.988000,2.979300,3.528198,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072500,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988000,2.983350,2.980650,2.981400,2.982300,2.981250,2.979300,2.985450,2.982750,2.981400,27.075373,19.976618,23.505569,25.445795,23.757593,26.692255,26.451441,27.064875,27.075373,24.725946,26.456659,19.976618,20.032190,20.573267,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
136005,98.789703,2.988150,2.979300,3.528204,0.008850,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072650,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983500,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.075373,19.976618,23.505230,25.445795,23.757593,26.692255,26.451441,27.059595,27.075373,24.725946,26.451441,19.976618,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
136506,98.789551,2.988150,2.979300,3.528198,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.071900,4.072650,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.075373,19.971552,23.505550,25.445795,23.762720,26.692255,26.451441,27.059595,27.075373,24.725946,26.451441,19.971552,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
137007,98.789703,2.988150,2.979450,3.528204,0.008700,4.073400,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072200,4.072650,4.073400,4.072050,4.072650,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982300,2.981250,2.979450,2.985450,2.982600,2.981550,27.075373,19.971552,23.505550,25.445795,23.762720,26.692255,26.451441,27.059595,27.075373,24.725946,26.451441,19.971552,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
137508,98.790154,2.988150,2.979300,3.528220,0.008850,4.073550,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072200,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985450,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982750,2.981550,27.075373,19.976618,23.504898,25.445795,23.762720,26.687006,26.451441,27.059595,27.075373,24.720758,26.451441,19.976618,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
138009,98.789261,2.988000,2.979300,3.528188,0.008700,4.073400,4.074000,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985600,2.988000,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.070124,19.976618,23.503906,25.440607,23.762720,26.687006,26.446192,27.059595,27.070124,24.720758,26.446192,19.976618,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.994135,0,0,0,0,0,0
138510,98.789413,2.988000,2.979300,3.528193,0.008700,4.073550,4.074000,4.073700,4.073250,4.073550,4.074000,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985600,2.988000,2.983350,2.980650,2.981250,2.982150,2.981100,2.979300,2.985450,2.982750,2.981550,27.070124,19.976618,23.503584,25.440607,23.767878,26.687006,26.446192,27.054346,27.070124,24.720758,26.446192,19.976618,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
139011,98.789558,2.988000,2.979450,3.528198,0.008550,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985750,2.983500,2.985300,2.985600,2.988000,2.983350,2.980650,2.981400,2.982150,2.981250,2.979450,2.985450,2.982750,2.981550,27.070124,19.976618,23.503584,25.440607,23.767878,26.687006,26.446192,27.054346,27.070124,24.720758,26.446192,19.976618,20.032190,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
139512,98.788948,2.988000,2.979300,3.528177,0.008700,4.073400,4.074000,4.073700,4.073250,4.073400,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985600,2.983500,2.985300,2.985750,2.988000,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981400,27.070124,19.976618,23.503574,25.440607,23.767878,26.681787,26.446192,27.054346,27.070124,24.720758,26.446192,19.976618,20.037256,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
140013,98.789406,2.988150,2.979300,3.528193,0.008850,4.073550,4.073850,4.073700,4.073250,4.073550,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072650,4.072350,4.072500,2.985750,2.983500,2.985300,2.985750,2.988150,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.070124,19.976618,23.503578,25.440607,23.767878,26.687006,26.446192,27.054346,27.070124,24.715601,26.446192,19.976618,20.037256,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
140514,98.788956,2.988000,2.979300,3.528177,0.008700,4.073400,4.074000,4.073700,4.073250,4.073400,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072800,4.072350,4.072500,2.985600,2.983500,2.985300,2.985600,2.988000,2.983350,2.980650,2.981400,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.064875,19.976618,23.501301,25.435389,23.762720,26.681787,26.440973,27.049097,27.064875,24.720758,26.440973,19.976618,20.037256,20.578333,21.826258,21.191401,21.902552,20.922693,21.989069,0,0,0,0,0,0
141015,98.788803,2.988000,2.979300,3.528172,0.008700,4.073550,4.073850,4.073700,4.073250,4.073400,4.073850,4.073850,4.072050,4.072650,4.073400,4.072050,4.072650,4.072350,4.072500,2.985750,2.983500,2.985300,2.985600,2.988000,2.983350,2.980650,2.981250,2.982150,2.981250,2.979300,2.985450,2.982600,2.981550,27.064875,19.976618,23.501940,25.435389,23.767878,26.681787,26.440973,27.049097,27.064875,24.720758,26.440973,19.976618,20.037256,20.578333,21.826258,21.191401,21.902552,20.927759,21.989069,0,0,0,0,0,0
